image,annotations
new_dataset_assignment_5/new_dataset/id_00000785_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'All Seasons'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Longline'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Male'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000788_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Cream'}, {'tag': 'Pattern', 'value': 'Solid with Textured Knit'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knitwear'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Relaxed'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'No Closure'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000791_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Hip Length'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000795_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Blue'}, {'tag': 'Pattern', 'value': 'Embroidered'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000797_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid with Lace Detail'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Not Visible'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual/Daywear'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round with V-cut'}, {'tag': 'Sleeve Length', 'value': 'Three-Quarter'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000801_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'Black, White'}, {'tag': 'Pattern', 'value': 'Striped'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeves'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000803_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid with embellishments'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Chiffon'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000804_04_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Burgundy'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'No Closure'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000807_04_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'Red/Multi'}, {'tag': 'Pattern', 'value': 'Printed'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000809_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Top'}, {'tag': 'Color', 'value': 'Blue'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Velvet'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Scoop'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000811_05_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Blue'}, {'tag': 'Pattern', 'value': 'Melange'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000813_08_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'Olive'}, {'tag': 'Pattern', 'value': 'Heathered'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'V-neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000814_07_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'Pink'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000817_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweatshirt'}, {'tag': 'Color', 'value': 'Black, Grey, White'}, {'tag': 'Pattern', 'value': 'Floral'}, {'tag': 'Season', 'value': 'Fall, Winter'}, {'tag': 'Material', 'value': 'Cotton Blend/Fleece'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000820_04_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'Black and White'}, {'tag': 'Pattern', 'value': 'Floral'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000821_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'Black and White'}, {'tag': 'Pattern', 'value': 'Striped'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000824_06_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-Shirt'}, {'tag': 'Color', 'value': 'Pink'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Hip Length'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000826_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Shirt'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Collared'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'Button'}, {'tag': 'Gender', 'value': 'Male'}, {'tag': 'Collar Type', 'value': 'Spread Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000828_05_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Jumpsuit'}, {'tag': 'Color', 'value': 'Olive'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Full Length'}, {'tag': 'Occasion', 'value': 'Casual/Formal'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'V-Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Zipper'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000829_07_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Top'}, {'tag': 'Color', 'value': 'Red'}, {'tag': 'Pattern', 'value': 'Lace'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Lace'}, {'tag': 'Length', 'value': 'Cropped'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000832_04_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'Grey'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew with Contrast Collar'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'Contrast Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000835_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt Dress'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Text Print'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Knee-Length'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000837_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Yellow'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Jacquard'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Zipper'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000840_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'White and Black'}, {'tag': 'Pattern', 'value': 'Marled'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Round Neckline'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000842_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blazer'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Unspecified'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual/Formal'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'No Closure'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000845_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Heather Gray'}, {'tag': 'Pattern', 'value': 'Melange'}, {'tag': 'Season', 'value': 'Spring/Fall'}, {'tag': 'Material', 'value': 'Knitwear'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Relaxed'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'No Closure'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000846_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Shirt'}, {'tag': 'Color', 'value': 'Light Blue'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'Collared'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'Button'}, {'tag': 'Gender', 'value': 'Male'}, {'tag': 'Collar Type', 'value': 'Point Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000846_10_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Shirt'}, {'tag': 'Color', 'value': 'Green'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular fit'}, {'tag': 'Neckline', 'value': 'Collared'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'Button'}, {'tag': 'Gender', 'value': 'Male'}, {'tag': 'Collar Type', 'value': 'Point Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000847_08_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Shirt'}, {'tag': 'Color', 'value': 'Light blue'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular fit'}, {'tag': 'Neckline', 'value': 'Collared'}, {'tag': 'Sleeve Length', 'value': 'Short sleeve'}, {'tag': 'Closure Type', 'value': 'Buttoned'}, {'tag': 'Gender', 'value': 'Male'}, {'tag': 'Collar Type', 'value': 'Point collar'}]"
new_dataset_assignment_5/new_dataset/id_00000851_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'Yellow'}, {'tag': 'Pattern', 'value': 'Graphic Print'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000853_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Tan'}, {'tag': 'Pattern', 'value': 'Open Knit'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Relaxed'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Open Front'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000856_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'All Seasons'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Three Quarter Sleeve'}, {'tag': 'Closure Type', 'value': 'Button Front'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000858_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Shirt Dress'}, {'tag': 'Color', 'value': 'Red and White'}, {'tag': 'Pattern', 'value': 'Plaid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Mid-Thigh'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Collared'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Button-Front'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'Point Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000862_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000864_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Multicolor'}, {'tag': 'Pattern', 'value': 'Geometric'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Scoop'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000867_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'Grey'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Male'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000871_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'Heather Grey'}, {'tag': 'Pattern', 'value': 'Melange'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pull-over'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000874_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Charcoal'}, {'tag': 'Pattern', 'value': 'Heathered'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'No Closure'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000876_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Shirt'}, {'tag': 'Color', 'value': 'Black and White'}, {'tag': 'Pattern', 'value': 'Checkered'}, {'tag': 'Season', 'value': 'All Seasons'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Collared'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Buttons'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'Point Collar'}]"
